student_id,full_name
12239,"Manav Khanna"
26605,"Yash Agarwal"
26804,"Kavya Choudhary"
32675,"Manav Reddy"
47716,"Deepak Mehta"
44739,"Deepak Joshi"
30395,"Aditi Rao"
26152,"Yash Pandey"
46330,"Sneha Agarwal"
26619,"Kunal Gupta"
45425,"Aman Dubey"
10262,"Siddharth Verma"
24754,"Tanmay Jain"
4736,"Diya Das"
34842,"Mohit Mehta"
44505,"Meera Menon"
43248,"Varun Nair"
24617,"Meera Kapoor"
1719,"Manav Sharma"
6553,"Mohit Iyer"
33012,"Ritesh Khanna"
1078,"Dev Choudhary"
36012,"Ritesh Joshi"
26877,"Manav Rao"
37933,"Manav Jain"
44922,"Rohan Verma"
38994,"Krishna Jain"
9552,"Deepak Ghosh"
22672,"Diya Mehta"
8505,"Sneha Dubey"
3809,"Deepak Reddy"
36639,"Kavya Thakur"
13632,"Sai Patel"
42581,"Sai Sinha"
5498,"Vivaan Reddy"
1434,"Ritesh Kapoor"
42274,"Vivaan Choudhary"
6901,"Arjun Dubey"
10432,"Aman Verma"
31698,"Aditi Khanna"
31681,"Kavya Menon"
41061,"Aman Pandey"
9418,"Siddharth Mehta"
14351,"Harsh Nair"
49713,"Aman Sharma"
25546,"Nikhil Rao"
2534,"Rahul Thakur"
39904,"Mohit Agarwal"
23631,"Deepak Reddy"
3323,"Rahul Khanna"
5443,"Harsh Gupta"
40825,"Kavya Nair"
24923,"Aman Pandey"
33890,"Manav Dubey"
7018,"Kunal Jain"
40696,"Sai Mehta"
44605,"Tanmay Bansal"
34800,"Om Sinha"
13879,"Pooja Rao"
27185,"Varun Mehta"
43701,"Yash Jain"
1749,"Diya Joshi"
19869,"Nikhil Ghosh"
2167,"Harsh Jain"
11518,"Om Dubey"
8882,"Aman Mehta"
38306,"Yash Pandey"
31935,"Pooja Rao"
37934,"Aman Pandey"
14605,"Harsh Gupta"
38655,"Sai Das"
7354,"Aditi Verma"
12675,"Om Ghosh"
2737,"Rahul Bansal"
26845,"Nikhil Jain"
2535,"Aditya Nair"
9371,"Aman Reddy"
26572,"Harsh Reddy"
17085,"Om Iyer"
38966,"Ritesh Choudhary"
34136,"Rohan Iyer"
26513,"Nikhil Dubey"
862,"Tanmay Khanna"
42262,"Nikhil Jain"
12461,"Ritesh Khanna"
38474,"Mohit Thakur"
31299,"Neha Pandey"
29144,"Rohan Verma"
9472,"Dev Choudhary"
6587,"Aditya Patel"
46717,"Manav Joshi"
22673,"Neha Nair"
